"48.075471698113205","2020-06-09","489","1.0251572327044025","00:00:01.491883"
"48.0503144654088","2020-06-09","489","1.0251572327044025","00:01:06.412434"
"48.0398322851153","2020-06-09","489","1.0251572327044025","00:02:06.323263"
"47.9559748427673","2020-06-09","484","1.0146750524109014","00:03:01.473763"
"47.939203354297696","2020-06-09","484","1.0146750524109014","00:04:07.956649"
"47.905660377358494","2020-06-09","484","1.0146750524109014","00:05:10.192839"
"47.897274633123686","2020-06-09","483","1.0125786163522013","00:06:06.301476"
"47.916142557651995","2020-06-09","484","1.0146750524109014","00:07:01.541365"
"47.914046121593294","2020-06-09","487","1.020964360587002","00:08:01.442509"
"47.939203354297696","2020-06-09","490","1.0272536687631026","00:09:06.394111"
"47.926624737945495","2020-06-09","489","1.0251572327044025","00:10:01.496535"
"47.9517819706499","2020-06-09","489","1.0251572327044025","00:11:06.358672"
"47.916142557651995","2020-06-09","489","1.0251572327044025","00:12:01.450500"
"47.9559748427673","2020-06-09","489","1.0251572327044025","00:13:01.489981"
"47.979035639413","2020-06-09","488","1.0230607966457024","00:14:01.484215"
"48.0356394129979","2020-06-09","488","1.0230607966457024","00:15:02.191160"
"48.0230607966457","2020-06-09","489","1.0251572327044025","00:16:01.483725"
"48.0398322851153","2020-06-09","489","1.0251572327044025","00:17:05.686289"
"48.0398322851153","2020-06-09","487","1.020964360587002","00:18:01.558773"
"48.069182389937104","2020-06-09","487","1.020964360587002","00:19:01.510079"
"48.077568134171905","2020-06-09","488","1.0230607966457024","00:20:01.552384"
"48.092243186582806","2020-06-09","489","1.0251572327044025","00:21:01.478828"
"48.056603773584904","2020-06-09","489","1.0251572327044025","00:22:01.506552"
"48.064989517819704","2020-06-09","489","1.0251572327044025","00:23:01.408227"
"48.0440251572327","2020-06-09","489","1.0251572327044025","00:24:06.437418"
"48.14675052410902","2020-06-09","491","1.029350104821803","00:25:02.181952"
"48.121593291404615","2020-06-09","491","1.029350104821803","00:26:06.890522"
"48.138364779874216","2020-06-09","491","1.029350104821803","00:27:01.546907"
"48.17819706498952","2020-06-09","491","1.029350104821803","00:28:02.198393"
"48.16352201257862","2020-06-09","491","1.029350104821803","00:29:01.999068"
"48.140461215932916","2020-06-09","493","1.0335429769392033","00:30:01.453723"
"48.18658280922432","2020-06-09","495","1.0377358490566038","00:31:02.434367"
"48.21802935010482","2020-06-09","492","1.0314465408805031","00:32:08.056479"
"48.23899371069182","2020-06-09","493","1.0335429769392033","00:33:07.989169"
"48.257861635220124","2020-06-09","493","1.0335429769392033","00:34:01.457609"
"48.25366876310272","2020-06-09","493","1.0335429769392033","00:35:01.451118"
"48.259958071278824","2020-06-09","493","1.0335429769392033","00:36:01.470577"
"48.22431865828092","2020-06-09","493","1.0335429769392033","00:37:07.458842"
"48.25366876310272","2020-06-09","493","1.0335429769392033","00:38:06.932844"
"48.23689727463312","2020-06-09","490","1.0272536687631026","00:39:01.476501"
"48.24109014675052","2020-06-09","488","1.0230607966457024","00:40:01.654830"
"48.24318658280922","2020-06-09","487","1.020964360587002","00:41:01.527387"
"48.25157232704402","2020-06-09","485","1.0167714884696017","00:42:01.525087"
"48.306079664570234","2020-06-09","485","1.0167714884696017","00:43:01.519714"
"48.291404612159326","2020-06-09","488","1.0230607966457024","00:44:01.490982"
"48.287211740041926","2020-06-09","489","1.0251572327044025","00:45:01.478712"
"48.293501048218026","2020-06-09","488","1.0230607966457024","00:46:05.822487"
"48.289308176100626","2020-06-09","488","1.0230607966457024","00:47:01.544551"
"48.297693920335426","2020-06-09","488","1.0230607966457024","00:48:01.481011"
"48.303983228511534","2020-06-09","488","1.0230607966457024","00:49:02.418633"
"48.327044025157235","2020-06-09","487","1.020964360587002","00:50:01.508324"
"48.299790356394126","2020-06-09","486","1.0188679245283019","00:51:01.403728"
"48.291404612159326","2020-06-09","486","1.0188679245283019","00:52:01.387232"
"48.289308176100626","2020-06-09","487","1.020964360587002","00:53:01.459394"
"48.289308176100626","2020-06-09","487","1.020964360587002","00:54:01.496802"
"48.295597484276726","2020-06-09","486","1.0188679245283019","00:55:01.891540"
"48.268343815513624","2020-06-09","486","1.0188679245283019","00:56:01.521117"
"48.21802935010482","2020-06-09","486","1.0188679245283019","00:57:01.469372"
"48.24528301886792","2020-06-09","485","1.0167714884696017","00:58:01.476955"
"48.266247379454924","2020-06-09","486","1.0188679245283019","00:59:01.471213"
"48.276729559748425","2020-06-09","485","1.0167714884696017","01:00:01.405402"
"48.339622641509436","2020-06-09","486","1.0188679245283019","01:01:01.516307"
"48.331236897274636","2020-06-09","488","1.0230607966457024","01:02:03.022147"
"48.35220125786164","2020-06-09","486","1.0188679245283019","01:03:03.149983"
"48.36268343815514","2020-06-09","486","1.0188679245283019","01:04:04.940186"
"48.34591194968554","2020-06-09","488","1.0230607966457024","01:05:01.439670"
"48.335429769392036","2020-06-09","488","1.0230607966457024","01:06:01.499964"
"48.35429769392034","2020-06-09","488","1.0230607966457024","01:07:01.493585"
"48.35849056603774","2020-06-09","489","1.0251572327044025","01:08:06.750937"
"48.36897274633124","2020-06-09","490","1.0272536687631026","01:09:01.533303"
"48.36687631027254","2020-06-09","488","1.0230607966457024","01:10:06.667239"
"48.34800838574424","2020-06-09","489","1.0251572327044025","01:11:01.490651"
"48.34591194968554","2020-06-09","489","1.0251572327044025","01:12:01.553983"
"48.35639412997904","2020-06-09","485","1.0167714884696017","01:13:06.176415"
"48.331236897274636","2020-06-09","485","1.0167714884696017","01:14:01.418599"
"48.331236897274636","2020-06-09","485","1.0167714884696017","01:15:06.487180"
