"name";"id";"systemid";"executiontime";"executioninmiliseconds"
"dublin";"177";"7";"2020-07-25T13:25:12.987442Z";"12981"
"dublin";"4028";"7";"2020-07-28T20:45:23.427341Z";"23419"
"dublin";"4985";"7";"2020-07-29T15:30:06.717169Z";"6713"
"dublin";"4033";"7";"2020-07-28T20:50:11.815573Z";"11812"
"dublin";"4875";"7";"2020-07-29T13:20:04.930509Z";"4926"
"dublin";"4038";"7";"2020-07-28T20:55:13.7303Z";"13727"
"dublin";"4041";"7";"2020-07-28T21:00:05.287567Z";"5284"
"dublin";"4046";"7";"2020-07-28T21:05:04.419134Z";"4415"
"dublin";"2462";"7";"2020-07-27T14:00:19.14798Z";"19140"
"dublin";"4050";"7";"2020-07-28T21:10:04.433139Z";"4425"
"dublin";"2464";"7";"2020-07-27T14:05:04.462508Z";"4442"
"dublin";"4053";"7";"2020-07-28T21:15:02.959087Z";"2950"
"dublin";"4057";"7";"2020-07-28T21:20:05.218065Z";"5216"
"dublin";"168";"7";"2020-07-25T13:20:04.172575Z";"4168"
"dublin";"4064";"7";"2020-07-28T21:25:12.435394Z";"12432"
"dublin";"1964";"7";"2020-07-27T04:20:13.516484Z";"13513"
"dublin";"4067";"7";"2020-07-28T21:30:04.049806Z";"4046"
"ljubljana";"1731";"10";"2020-07-26T23:55:03.076728Z";"3072"
"ljubljana";"1735";"10";"2020-07-27T00:00:03.103705Z";"3092"
"ljubljana";"1741";"10";"2020-07-27T00:05:04.809897Z";"4793"
"ljubljana";"4339";"10";"2020-07-29T02:50:03.359313Z";"3342"
"ljubljana";"1745";"10";"2020-07-27T00:10:03.270593Z";"3254"
"ljubljana";"1754";"10";"2020-07-27T00:15:11.288708Z";"11269"
"ljubljana";"1758";"10";"2020-07-27T00:20:15.254589Z";"15242"
"ljubljana";"1759";"10";"2020-07-27T00:25:03.245752Z";"3229"
"ljubljana";"4343";"10";"2020-07-29T02:55:02.482359Z";"2475"
"ljubljana";"1763";"10";"2020-07-27T00:30:03.276249Z";"3259"
"ljubljana";"1766";"10";"2020-07-27T00:35:02.546564Z";"2534"
"ljubljana";"504";"10";"2020-07-25T20:05:03.343545Z";"3316"
"ljubljana";"1772";"10";"2020-07-27T00:40:02.574661Z";"2567"
"ljubljana";"4347";"10";"2020-07-29T03:00:03.176019Z";"3163"
"ljubljana";"1780";"10";"2020-07-27T00:50:03.313054Z";"3299"
"ljubljana";"1788";"10";"2020-07-27T01:00:03.40381Z";"3385"
"ljubljana";"501";"10";"2020-07-25T20:00:02.357759Z";"2341"
"ljubljana";"1794";"10";"2020-07-27T01:05:02.509194Z";"2494"
"ljubljana";"1796";"10";"2020-07-27T01:10:03.225091Z";"3216"
"ljubljana";"4351";"10";"2020-07-29T03:05:03.32092Z";"3315"
"ljubljana";"1801";"10";"2020-07-27T01:15:02.523848Z";"2519"
"ljubljana";"1808";"10";"2020-07-27T01:20:14.694944Z";"14683"
"ljubljana";"489";"10";"2020-07-25T19:50:03.280597Z";"3272"
"ljubljana";"1813";"10";"2020-07-27T01:25:18.662735Z";"18649"
"ljubljana";"1814";"10";"2020-07-27T01:30:03.270631Z";"3254"
"ljubljana";"499";"10";"2020-07-25T19:55:17.794866Z";"17766"
"ljubljana";"4356";"10";"2020-07-29T03:10:03.405456Z";"3394"
"ljubljana";"1821";"10";"2020-07-27T01:35:02.578162Z";"2564"
"ljubljana";"1826";"10";"2020-07-27T01:40:12.153137Z";"12136"
"ljubljana";"1829";"10";"2020-07-27T01:45:08.46227Z";"8454"
"ljubljana";"1835";"10";"2020-07-27T01:50:20.522563Z";"20511"
"ljubljana";"1836";"10";"2020-07-27T01:55:02.551886Z";"2537"
"ljubljana";"4361";"10";"2020-07-29T03:15:03.164753Z";"3160"
"ljubljana";"1843";"10";"2020-07-27T02:00:06.567569Z";"6559"
"ljubljana";"1846";"10";"2020-07-27T02:05:03.341399Z";"3338"
"ljubljana";"1851";"10";"2020-07-27T02:10:07.122351Z";"7087"
"ljubljana";"1857";"10";"2020-07-27T02:15:29.293283Z";"29277"
"ljubljana";"1858";"10";"2020-07-27T02:20:03.27596Z";"3258"
"ljubljana";"4953";"10";"2020-07-29T14:55:03.492142Z";"3481"
"ljubljana";"1863";"10";"2020-07-27T02:25:03.268799Z";"3249"
"ljubljana";"122";"10";"2020-07-25T12:20:03.041421Z";"3028"
"ljubljana";"4366";"10";"2020-07-29T03:20:08.03995Z";"8026"
"ljubljana";"1874";"10";"2020-07-27T02:35:11.895366Z";"11879"
"ljubljana";"1876";"10";"2020-07-27T02:40:04.523637Z";"4502"
"ljubljana";"1880";"10";"2020-07-27T02:45:02.475216Z";"2463"
"ljubljana";"4368";"10";"2020-07-29T03:25:03.28737Z";"3273"
"ljubljana";"1883";"10";"2020-07-27T02:50:03.085174Z";"3073"
"ljubljana";"1887";"10";"2020-07-27T02:55:02.497612Z";"2487"
"ljubljana";"1891";"10";"2020-07-27T03:00:10.671029Z";"10660"
"ljubljana";"1895";"10";"2020-07-27T03:05:03.114826Z";"3108"
"ljubljana";"485";"10";"2020-07-25T19:45:04.386386Z";"4361"
"ljubljana";"4375";"10";"2020-07-29T03:30:10.183724Z";"10170"
"ljubljana";"1900";"10";"2020-07-27T03:10:03.176187Z";"3158"
"ljubljana";"1903";"10";"2020-07-27T03:15:03.256777Z";"3245"
"ljubljana";"1909";"10";"2020-07-27T03:20:03.252853Z";"3248"
"ljubljana";"4378";"10";"2020-07-29T03:35:02.682132Z";"2666"
"ljubljana";"1912";"10";"2020-07-27T03:25:02.654001Z";"2641"
"ljubljana";"481";"10";"2020-07-25T19:40:03.291163Z";"3278"
"ljubljana";"1918";"10";"2020-07-27T03:30:10.670849Z";"10662"
"ljubljana";"1920";"10";"2020-07-27T03:35:03.227414Z";"3208"
"ljubljana";"1925";"10";"2020-07-27T03:40:03.343414Z";"3314"
"ljubljana";"1931";"10";"2020-07-27T03:45:07.203221Z";"7184"
"ljubljana";"1934";"10";"2020-07-27T03:50:03.361226Z";"3343"
"ljubljana";"4383";"10";"2020-07-29T03:40:03.269042Z";"3251"
"ljubljana";"1938";"10";"2020-07-27T03:55:01.97077Z";"1930"
"ljubljana";"1945";"10";"2020-07-27T04:00:09.344342Z";"9320"
"ljubljana";"479";"10";"2020-07-25T19:35:24.535357Z";"24522"
"ljubljana";"1947";"10";"2020-07-27T04:05:03.276999Z";"3249"
"ljubljana";"4386";"10";"2020-07-29T03:45:03.22547Z";"3217"
"ljubljana";"1955";"10";"2020-07-27T04:10:20.204306Z";"20183"
"ljubljana";"1958";"10";"2020-07-27T04:15:06.046459Z";"6042"
"ljubljana";"4957";"10";"2020-07-29T15:00:04.94846Z";"4937"
"ljubljana";"1962";"10";"2020-07-27T04:20:03.253761Z";"3243"
"ljubljana";"1968";"10";"2020-07-27T04:25:05.31085Z";"5300"
"ljubljana";"4391";"10";"2020-07-29T03:50:03.222845Z";"3211"
"ljubljana";"1974";"10";"2020-07-27T04:30:14.285341Z";"14272"
"ljubljana";"1977";"10";"2020-07-27T04:35:05.950895Z";"5942"
"ljubljana";"1980";"10";"2020-07-27T04:40:03.336908Z";"3321"
"ljubljana";"1984";"10";"2020-07-27T04:45:02.581097Z";"2565"
"ljubljana";"1986";"10";"2020-07-27T04:50:03.19555Z";"3182"
"ljubljana";"1991";"10";"2020-07-27T04:55:05.228346Z";"5209"
"ljubljana";"1993";"10";"2020-07-27T05:00:03.222897Z";"3211"
"ljubljana";"4398";"10";"2020-07-29T03:55:11.257284Z";"11248"
"ljubljana";"2000";"10";"2020-07-27T05:05:02.548592Z";"2534"
"ljubljana";"2004";"10";"2020-07-27T05:10:03.251314Z";"3244"
"ljubljana";"2009";"10";"2020-07-27T05:15:03.277525Z";"3270"
"ljubljana";"2014";"10";"2020-07-27T05:20:03.369987Z";"3353"
"ljubljana";"4960";"10";"2020-07-29T15:05:03.387772Z";"3373"
"ljubljana";"2018";"10";"2020-07-27T05:25:02.011279Z";"1994"
"ljubljana";"4403";"10";"2020-07-29T04:00:15.192417Z";"15170"
"ljubljana";"2022";"10";"2020-07-27T05:30:03.361374Z";"3346"
"ljubljana";"2025";"10";"2020-07-27T05:35:10.70776Z";"10700"
"ljubljana";"2027";"10";"2020-07-27T05:40:03.272809Z";"3260"
"ljubljana";"4406";"10";"2020-07-29T04:05:05.991568Z";"5983"
"ljubljana";"2032";"10";"2020-07-27T05:45:02.410742Z";"2395"
"ljubljana";"4407";"10";"2020-07-29T04:10:03.334269Z";"3318"
"ljubljana";"2036";"10";"2020-07-27T05:50:03.314928Z";"3293"
"ljubljana";"470";"10";"2020-07-25T19:30:03.436839Z";"3415"
"ljubljana";"2043";"10";"2020-07-27T05:55:16.390264Z";"16382"
"ljubljana";"2045";"10";"2020-07-27T06:00:03.30828Z";"3302"
"ljubljana";"2052";"10";"2020-07-27T06:05:10.933207Z";"10924"
"ljubljana";"38";"10";"2020-07-25T10:45:03.332047Z";"3303"
"ljubljana";"2056";"10";"2020-07-27T06:10:03.498196Z";"3467"
"ljubljana";"2059";"10";"2020-07-27T06:15:03.325166Z";"3319"
"ljubljana";"2064";"10";"2020-07-27T06:20:03.300275Z";"3291"
"ljubljana";"2066";"10";"2020-07-27T06:25:02.742967Z";"2736"
"ljubljana";"465";"10";"2020-07-25T19:25:03.261635Z";"3248"
"ljubljana";"2076";"10";"2020-07-27T06:30:23.781979Z";"23772"
"ljubljana";"4416";"10";"2020-07-29T04:15:15.093579Z";"15083"
"ljubljana";"2079";"10";"2020-07-27T06:35:06.147911Z";"6102"
"ljubljana";"2082";"10";"2020-07-27T06:40:02.434405Z";"2419"
"ljubljana";"5094";"10";"2020-07-29T17:40:03.382208Z";"3358"
"ljubljana";"2086";"10";"2020-07-27T06:45:01.886305Z";"1879"
"ljubljana";"4419";"10";"2020-07-29T04:20:07.762346Z";"7746"
"ljubljana";"2089";"10";"2020-07-27T06:50:03.291385Z";"3283"
"ljubljana";"2094";"10";"2020-07-27T06:55:02.575666Z";"2564"
"ljubljana";"2098";"10";"2020-07-27T07:00:03.288356Z";"3268"
"ljubljana";"461";"10";"2020-07-25T19:20:03.295486Z";"3286"
"ljubljana";"2102";"10";"2020-07-27T07:05:02.682362Z";"2671"
"ljubljana";"4422";"10";"2020-07-29T04:25:05.988659Z";"5981"
"ljubljana";"117";"10";"2020-07-25T12:15:03.321231Z";"3311"
"ljubljana";"2107";"10";"2020-07-27T07:10:03.421037Z";"3409"
"ljubljana";"458";"10";"2020-07-25T19:15:01.96173Z";"1947"
"ljubljana";"2114";"10";"2020-07-27T07:15:13.449873Z";"13443"
"ljubljana";"2117";"10";"2020-07-27T07:20:03.398385Z";"3391"
"ljubljana";"457";"10";"2020-07-25T19:10:11.158376Z";"11137"
"ljubljana";"2125";"10";"2020-07-27T07:25:24.36745Z";"24357"
"ljubljana";"2127";"10";"2020-07-27T07:30:03.431596Z";"3426"
"ljubljana";"2132";"10";"2020-07-27T07:35:06.510067Z";"6499"
"ljubljana";"452";"10";"2020-07-25T19:05:01.917353Z";"1905"
"ljubljana";"2135";"10";"2020-07-27T07:40:03.380073Z";"3371"
"ljubljana";"115";"10";"2020-07-25T12:10:13.20045Z";"13172"
"ljubljana";"4430";"10";"2020-07-29T04:30:21.303683Z";"21282"
"ljubljana";"2140";"10";"2020-07-27T07:45:06.261227Z";"6238"
"ljubljana";"2141";"10";"2020-07-27T07:50:03.315251Z";"3305"
"ljubljana";"4967";"10";"2020-07-29T15:10:05.731677Z";"5721"
"ljubljana";"2151";"10";"2020-07-27T07:55:21.190158Z";"21181"
"ljubljana";"4433";"10";"2020-07-29T04:35:03.293664Z";"3281"
"ljubljana";"2153";"10";"2020-07-27T08:00:03.19249Z";"3180"
"ljubljana";"4434";"10";"2020-07-29T04:40:03.39467Z";"3390"
"ljubljana";"2161";"10";"2020-07-27T08:10:05.036601Z";"5011"
"ljubljana";"448";"10";"2020-07-25T19:00:03.294118Z";"3263"
"ljubljana";"2172";"10";"2020-07-27T08:25:10.079652Z";"10066"
"ljubljana";"447";"10";"2020-07-25T18:55:23.746131Z";"23731"
"ljubljana";"2179";"10";"2020-07-27T08:30:15.736827Z";"15732"
"ljubljana";"4440";"10";"2020-07-29T04:45:06.093054Z";"6085"
"ljubljana";"2181";"10";"2020-07-27T08:35:03.366866Z";"3354"
"ljubljana";"2187";"10";"2020-07-27T08:40:14.703733Z";"14698"
"ljubljana";"2191";"10";"2020-07-27T08:45:05.311551Z";"5302"
"ljubljana";"2193";"10";"2020-07-27T08:50:03.243611Z";"3234"
"ljubljana";"2196";"10";"2020-07-27T08:55:03.236626Z";"3211"
"ljubljana";"4970";"10";"2020-07-29T15:15:03.289885Z";"3280"
"ljubljana";"4445";"10";"2020-07-29T04:50:03.293609Z";"3277"
"ljubljana";"2202";"10";"2020-07-27T09:00:03.19051Z";"3161"
"ljubljana";"2207";"10";"2020-07-27T09:05:03.327923Z";"3311"
"ljubljana";"2209";"10";"2020-07-27T09:10:03.489477Z";"3456"
"ljubljana";"2219";"10";"2020-07-27T09:20:11.612594Z";"11599"
"ljubljana";"2215";"10";"2020-07-27T09:15:12.026803Z";"12014"
"ljubljana";"2222";"10";"2020-07-27T09:25:06.122074Z";"6111"
"ljubljana";"4451";"10";"2020-07-29T04:55:16.056832Z";"16045"
"ljubljana";"2231";"10";"2020-07-27T09:40:03.238271Z";"3227"
"ljubljana";"4453";"10";"2020-07-29T05:00:01.769334Z";"1752"
"ljubljana";"2237";"10";"2020-07-27T09:45:02.752896Z";"2745"
"ljubljana";"2242";"10";"2020-07-27T09:50:07.527804Z";"7518"
"ljubljana";"2246";"10";"2020-07-27T09:55:03.237344Z";"3226"
"ljubljana";"2254";"10";"2020-07-27T10:00:15.480449Z";"15469"
"ljubljana";"2256";"10";"2020-07-27T10:05:03.361644Z";"3342"
"ljubljana";"438";"10";"2020-07-25T18:50:03.317872Z";"3302"
"ljubljana";"2263";"10";"2020-07-27T10:15:06.072097Z";"6063"
"ljubljana";"2269";"10";"2020-07-27T10:20:22.432007Z";"22418"
"ljubljana";"2270";"10";"2020-07-27T10:25:03.246591Z";"3234"
"ljubljana";"4462";"10";"2020-07-29T05:15:02.640187Z";"2631"
"ljubljana";"2275";"10";"2020-07-27T10:30:03.339404Z";"3330"
"ljubljana";"2283";"10";"2020-07-27T10:35:11.480684Z";"11472"
"ljubljana";"4975";"10";"2020-07-29T15:20:03.301386Z";"3276"
"ljubljana";"2285";"10";"2020-07-27T10:40:03.123321Z";"3098"
"ljubljana";"2288";"10";"2020-07-27T10:45:02.632851Z";"2616"
"ljubljana";"2292";"10";"2020-07-27T10:50:03.383973Z";"3374"
"ljubljana";"2297";"10";"2020-07-27T10:55:02.412153Z";"2396"
"ljubljana";"2302";"10";"2020-07-27T11:00:03.310961Z";"3283"
"ljubljana";"4470";"10";"2020-07-29T05:20:22.255861Z";"22223"
"ljubljana";"2307";"10";"2020-07-27T11:05:10.235317Z";"10224"
"ljubljana";"2310";"10";"2020-07-27T11:10:03.380965Z";"3371"
"ljubljana";"430";"10";"2020-07-25T18:40:02.589112Z";"2569"
"ljubljana";"4472";"10";"2020-07-29T05:25:10.197004Z";"10189"
"ljubljana";"2318";"10";"2020-07-27T11:15:11.026584Z";"11012"
"ljubljana";"2319";"10";"2020-07-27T11:20:03.292094Z";"3274"
"ljubljana";"2324";"10";"2020-07-27T11:25:02.55819Z";"2545"
"ljubljana";"4475";"10";"2020-07-29T05:30:03.35919Z";"3351"
"ljubljana";"428";"10";"2020-07-25T18:35:07.345844Z";"7320"
"ljubljana";"2331";"10";"2020-07-27T11:30:17.825873Z";"17808"
"ljubljana";"2332";"10";"2020-07-27T11:35:02.672732Z";"2643"
"ljubljana";"2337";"10";"2020-07-27T11:40:03.354698Z";"3345"
"ljubljana";"2343";"10";"2020-07-27T11:45:11.056919Z";"11033"
"ljubljana";"4479";"10";"2020-07-29T05:35:02.586858Z";"2564"
"ljubljana";"2350";"10";"2020-07-27T11:50:30.178144Z";"30167"
"ljubljana";"4979";"10";"2020-07-29T15:25:02.457508Z";"2442"
"ljubljana";"2354";"10";"2020-07-27T11:55:25.45037Z";"25436"
"ljubljana";"2356";"10";"2020-07-27T12:00:03.399887Z";"3391"
"ljubljana";"107";"10";"2020-07-25T12:05:02.534811Z";"2510"
"ljubljana";"2362";"10";"2020-07-27T12:05:03.276097Z";"3258"
"ljubljana";"2367";"10";"2020-07-27T12:10:03.343065Z";"3336"
"ljubljana";"4484";"10";"2020-07-29T05:40:03.267159Z";"3242"
"ljubljana";"2370";"10";"2020-07-27T12:15:11.717417Z";"11708"
"ljubljana";"2374";"10";"2020-07-27T12:20:03.290317Z";"3281"
"ljubljana";"2380";"10";"2020-07-27T12:30:03.30532Z";"3292"
"ljubljana";"2376";"10";"2020-07-27T12:25:02.60797Z";"2597"
"ljubljana";"2387";"10";"2020-07-27T12:35:06.644229Z";"6635"
"ljubljana";"4490";"10";"2020-07-29T05:45:02.47971Z";"2458"
"ljubljana";"420";"10";"2020-07-25T18:30:03.345047Z";"3331"
"ljubljana";"2400";"10";"2020-07-27T12:50:27.391051Z";"27375"
"ljubljana";"2402";"10";"2020-07-27T12:55:02.725028Z";"2711"
"ljubljana";"2407";"10";"2020-07-27T13:00:03.246077Z";"3234"
"ljubljana";"416";"10";"2020-07-25T18:25:03.25797Z";"3245"
"ljubljana";"2414";"10";"2020-07-27T13:05:11.07478Z";"11061"
"ljubljana";"2415";"10";"2020-07-27T13:10:03.411753Z";"3397"
"ljubljana";"4495";"10";"2020-07-29T05:50:03.18852Z";"3172"
"ljubljana";"2419";"10";"2020-07-27T13:15:03.168646Z";"3164"
"ljubljana";"2424";"10";"2020-07-27T13:20:03.23966Z";"3227"
"ljubljana";"4497";"10";"2020-07-29T05:55:03.329716Z";"3306"
"ljubljana";"2431";"10";"2020-07-27T13:25:04.83548Z";"4830"
"ljubljana";"5098";"10";"2020-07-29T17:45:03.280866Z";"3265"
"ljubljana";"2433";"10";"2020-07-27T13:30:03.476963Z";"3469"
"ljubljana";"2436";"10";"2020-07-27T13:35:02.598966Z";"2580"
"ljubljana";"4984";"10";"2020-07-29T15:30:03.075072Z";"3068"
"ljubljana";"413";"10";"2020-07-25T18:20:03.288252Z";"3278"
"ljubljana";"2441";"10";"2020-07-27T13:40:03.374171Z";"3364"
"ljubljana";"4501";"10";"2020-07-29T06:00:03.347856Z";"3335"
"ljubljana";"2447";"10";"2020-07-27T13:45:10.117162Z";"10111"
"ljubljana";"2450";"10";"2020-07-27T13:50:03.402839Z";"3391"
"ljubljana";"2454";"10";"2020-07-27T13:55:02.491308Z";"2481"
"ljubljana";"4505";"10";"2020-07-29T06:05:02.655031Z";"2629"
"ljubljana";"33";"10";"2020-07-25T10:40:03.22568Z";"3195"
"ljubljana";"4508";"10";"2020-07-29T06:10:03.399023Z";"3378"
"ljubljana";"2478";"10";"2020-07-27T14:20:06.854926Z";"6850"
"ljubljana";"2480";"10";"2020-07-27T14:25:02.593467Z";"2577"
"ljubljana";"103";"10";"2020-07-25T12:00:03.3686Z";"3359"
"ljubljana";"2483";"10";"2020-07-27T14:30:03.416717Z";"3401"
"ljubljana";"2486";"10";"2020-07-27T14:35:03.341797Z";"3330"
"ljubljana";"404";"10";"2020-07-25T18:05:05.060883Z";"5048"
"ljubljana";"2489";"10";"2020-07-27T14:40:03.258155Z";"3252"
"ljubljana";"2493";"10";"2020-07-27T14:45:02.490647Z";"2475"
"ljubljana";"4515";"10";"2020-07-29T06:15:08.151003Z";"8138"
"ljubljana";"2498";"10";"2020-07-27T14:50:03.254763Z";"3240"
"ljubljana";"2505";"10";"2020-07-27T14:55:07.534925Z";"7526"
"ljubljana";"2508";"10";"2020-07-27T15:00:11.415869Z";"11404"
"ljubljana";"2512";"10";"2020-07-27T15:05:02.635145Z";"2617"
"ljubljana";"2514";"10";"2020-07-27T15:10:03.372647Z";"3366"
"ljubljana";"2519";"10";"2020-07-27T15:15:03.193489Z";"3182"
"ljubljana";"399";"10";"2020-07-25T18:00:03.179986Z";"3162"
"ljubljana";"4988";"10";"2020-07-29T15:35:03.347578Z";"3341"
"ljubljana";"2525";"10";"2020-07-27T15:20:14.77179Z";"14762"
"ljubljana";"2526";"10";"2020-07-27T15:25:03.225412Z";"3208"
"ljubljana";"2534";"10";"2020-07-27T15:30:10.288613Z";"10281"
"ljubljana";"4523";"10";"2020-07-29T06:20:23.363585Z";"23359"
"ljubljana";"2539";"10";"2020-07-27T15:35:06.604869Z";"6601"
"ljubljana";"2544";"10";"2020-07-27T15:40:03.357706Z";"3345"
"ljubljana";"2549";"10";"2020-07-27T15:45:02.896568Z";"2887"
"ljubljana";"4528";"10";"2020-07-29T06:25:14.915945Z";"14878"
"ljubljana";"2551";"10";"2020-07-27T15:50:03.372265Z";"3364"
"ljubljana";"2559";"10";"2020-07-27T16:00:03.454481Z";"3427"
"ljubljana";"2565";"10";"2020-07-27T16:05:14.650301Z";"14641"
"ljubljana";"394";"10";"2020-07-25T17:55:03.287518Z";"3272"
"ljubljana";"2572";"10";"2020-07-27T16:10:25.135197Z";"25130"
"ljubljana";"2578";"10";"2020-07-27T16:15:29.320928Z";"29309"
"ljubljana";"2579";"10";"2020-07-27T16:20:03.548452Z";"3532"
"ljubljana";"2585";"10";"2020-07-27T16:25:06.598721Z";"6583"
"ljubljana";"4535";"10";"2020-07-29T06:40:03.350481Z";"3330"
"ljubljana";"2587";"10";"2020-07-27T16:30:03.330236Z";"3315"
"ljubljana";"2591";"10";"2020-07-27T16:35:03.187592Z";"3180"
"ljubljana";"2594";"10";"2020-07-27T16:40:04.866484Z";"4852"
"ljubljana";"2596";"10";"2020-07-27T16:45:03.245074Z";"3233"
"ljubljana";"2602";"10";"2020-07-27T16:50:03.319234Z";"3301"
"ljubljana";"389";"10";"2020-07-25T17:50:02.524908Z";"2493"
"ljubljana";"4993";"10";"2020-07-29T15:40:03.415519Z";"3409"
"ljubljana";"4540";"10";"2020-07-29T06:45:05.410299Z";"5399"
"ljubljana";"2610";"10";"2020-07-27T16:55:07.11146Z";"7106"
"ljubljana";"99";"10";"2020-07-25T11:55:02.545945Z";"2510"
"ljubljana";"2615";"10";"2020-07-27T17:00:06.689243Z";"6671"
"ljubljana";"2616";"10";"2020-07-27T17:05:02.090532Z";"2086"
"ljubljana";"4545";"10";"2020-07-29T06:50:28.836574Z";"28795"
"ljubljana";"2626";"10";"2020-07-27T17:20:02.415724Z";"2400"
"ljubljana";"2629";"10";"2020-07-27T17:25:03.271537Z";"3258"
"ljubljana";"2633";"10";"2020-07-27T17:30:03.32075Z";"3297"
"ljubljana";"32";"10";"2020-07-25T10:35:14.517167Z";"14486"
"ljubljana";"2640";"10";"2020-07-27T17:35:07.14207Z";"7127"
"ljubljana";"2642";"10";"2020-07-27T17:40:03.327419Z";"3323"
"ljubljana";"2647";"10";"2020-07-27T17:45:02.5618Z";"2545"
"ljubljana";"4550";"10";"2020-07-29T06:55:06.396884Z";"6384"
"ljubljana";"384";"10";"2020-07-25T17:45:02.491643Z";"2477"
"ljubljana";"2653";"10";"2020-07-27T17:50:03.091158Z";"3079"
"ljubljana";"382";"10";"2020-07-25T17:40:10.520146Z";"10510"
"ljubljana";"2658";"10";"2020-07-27T17:55:09.948749Z";"9922"
"ljubljana";"4552";"10";"2020-07-29T07:00:03.47387Z";"3451"
"ljubljana";"2662";"10";"2020-07-27T18:00:05.423836Z";"5411"
"ljubljana";"2664";"10";"2020-07-27T18:05:03.250511Z";"3235"
"ljubljana";"2670";"10";"2020-07-27T18:10:10.07309Z";"10067"
"ljubljana";"4997";"10";"2020-07-29T15:45:03.304778Z";"3288"
"ljubljana";"4556";"10";"2020-07-29T07:05:03.22806Z";"3222"
"ljubljana";"2675";"10";"2020-07-27T18:15:03.261684Z";"3256"
"ljubljana";"2680";"10";"2020-07-27T18:20:03.290784Z";"3284"
"ljubljana";"378";"10";"2020-07-25T17:35:12.231759Z";"12208"
"ljubljana";"2683";"10";"2020-07-27T18:25:02.468807Z";"2455"
"ljubljana";"2687";"10";"2020-07-27T18:30:03.276361Z";"3267"
"ljubljana";"2691";"10";"2020-07-27T18:35:03.162647Z";"3155"
"ljubljana";"2697";"10";"2020-07-27T18:40:03.263753Z";"3252"
"ljubljana";"4562";"10";"2020-07-29T07:10:06.87908Z";"6864"
"ljubljana";"2705";"10";"2020-07-27T18:45:12.153664Z";"12144"
"ljubljana";"2707";"10";"2020-07-27T18:50:02.427484Z";"2414"
"ljubljana";"2712";"10";"2020-07-27T18:55:03.319408Z";"3314"
"ljubljana";"2716";"10";"2020-07-27T19:00:03.314766Z";"3297"
"ljubljana";"372";"10";"2020-07-25T17:30:03.368585Z";"3361"
"ljubljana";"4565";"10";"2020-07-29T07:15:06.604272Z";"6597"
"ljubljana";"2725";"10";"2020-07-27T19:05:14.758123Z";"14751"
"ljubljana";"2727";"10";"2020-07-27T19:10:03.280958Z";"3265"
"ljubljana";"2730";"10";"2020-07-27T19:15:03.437821Z";"3434"
"ljubljana";"4569";"10";"2020-07-29T07:20:03.083331Z";"3078"
"ljubljana";"2734";"10";"2020-07-27T19:20:03.255923Z";"3247"
"ljubljana";"95";"10";"2020-07-25T11:50:03.239326Z";"3210"
"ljubljana";"2739";"10";"2020-07-27T19:25:06.717584Z";"6714"
"ljubljana";"2741";"10";"2020-07-27T19:30:03.332679Z";"3316"
"ljubljana";"3";"10";"2020-07-25T10:10:03.711365Z";"3650"
"ljubljana";"2747";"10";"2020-07-27T19:35:03.368487Z";"3360"
"ljubljana";"4572";"10";"2020-07-29T07:25:03.121141Z";"3114"
"ljubljana";"368";"10";"2020-07-25T17:25:02.521748Z";"2503"
"ljubljana";"2755";"10";"2020-07-27T19:40:14.929586Z";"14919"
"ljubljana";"2762";"10";"2020-07-27T19:50:03.258716Z";"3223"
"ljubljana";"5102";"10";"2020-07-29T17:50:03.366367Z";"3345"
"ljubljana";"4577";"10";"2020-07-29T07:30:03.58486Z";"3571"
"ljubljana";"2770";"10";"2020-07-27T20:00:03.138058Z";"3126"
"ljubljana";"365";"10";"2020-07-25T17:20:03.308863Z";"3295"
"ljubljana";"363";"10";"2020-07-25T17:15:03.325109Z";"3315"
"ljubljana";"2777";"10";"2020-07-27T20:05:12.180635Z";"12170"
"ljubljana";"5003";"10";"2020-07-29T15:50:03.302136Z";"3291"
"ljubljana";"2780";"10";"2020-07-27T20:10:08.532672Z";"8514"
"ljubljana";"4580";"10";"2020-07-29T07:35:03.252624Z";"3242"
"ljubljana";"2783";"10";"2020-07-27T20:15:01.953647Z";"1943"
"ljubljana";"360";"10";"2020-07-25T17:10:07.72184Z";"7713"
"ljubljana";"2788";"10";"2020-07-27T20:20:03.347621Z";"3332"
"ljubljana";"2793";"10";"2020-07-27T20:25:03.478795Z";"3463"
"ljubljana";"4582";"10";"2020-07-29T07:40:03.361298Z";"3344"
"ljubljana";"2800";"10";"2020-07-27T20:30:09.165506Z";"9152"
"ljubljana";"2802";"10";"2020-07-27T20:35:02.585493Z";"2577"
"ljubljana";"2808";"10";"2020-07-27T20:40:23.313821Z";"23307"
"ljubljana";"2813";"10";"2020-07-27T20:45:11.484298Z";"11481"
"ljubljana";"2816";"10";"2020-07-27T20:50:12.344545Z";"12335"
"ljubljana";"4588";"10";"2020-07-29T07:45:12.041136Z";"12022"
"ljubljana";"2819";"10";"2020-07-27T20:55:03.240179Z";"3230"
"ljubljana";"2822";"10";"2020-07-27T21:00:12.164315Z";"12148"
"ljubljana";"5005";"10";"2020-07-29T15:55:03.312083Z";"3283"
"ljubljana";"2826";"10";"2020-07-27T21:05:06.263384Z";"6247"
"ljubljana";"2833";"10";"2020-07-27T21:10:12.190664Z";"12183"
