"name";"id";"systemid";"executiontime";"executioninmiliseconds"
"bicing";"1473";"7";"2020-08-28T15:45:01.775188Z";"1760"
"bicing";"1516";"7";"2020-08-28T16:20:05.505455Z";"5501"
"bicing";"1419";"7";"2020-08-28T15:05:01.807235Z";"1803"
"bicing";"37";"7";"2020-08-27T21:05:01.882327Z";"1859"
"bicing";"223";"7";"2020-08-27T23:30:08.381287Z";"8357"
"bicing";"385";"7";"2020-08-28T01:35:07.216186Z";"7211"
"bicing";"486";"7";"2020-08-28T02:55:02.37252Z";"2345"
"bicing";"1288";"7";"2020-08-28T13:25:01.860197Z";"1850"
"bicing";"890";"7";"2020-08-28T08:10:01.843783Z";"1824"
"bicing";"444";"7";"2020-08-28T02:20:05.42492Z";"5405"
"bicing";"218";"7";"2020-08-27T23:25:07.65913Z";"7650"
"bicing";"1437";"7";"2020-08-28T15:20:02.139081Z";"2129"
"bicing";"1069";"7";"2020-08-28T10:30:04.000398Z";"3966"
"bicing";"895";"7";"2020-08-28T08:15:01.925875Z";"1858"
"bicing";"1142";"7";"2020-08-28T11:30:01.792256Z";"1779"
"bicing";"1061";"7";"2020-08-28T10:25:01.801837Z";"1782"
"bicing";"437";"7";"2020-08-28T02:15:03.693127Z";"3689"
"bicing";"1229";"7";"2020-08-28T12:40:03.968114Z";"3958"
"bicing";"599";"7";"2020-08-28T04:25:04.807365Z";"4794"
"bicing";"1511";"7";"2020-08-28T16:15:02.94258Z";"2919"
"bicing";"902";"7";"2020-08-28T08:20:01.833315Z";"1828"
"bicing";"527";"7";"2020-08-28T03:30:03.892269Z";"3876"
"bicing";"1496";"7";"2020-08-28T16:05:01.748752Z";"1736"
"bicing";"211";"7";"2020-08-27T23:20:07.294352Z";"7281"
"bicing";"906";"7";"2020-08-28T08:25:03.2378Z";"3233"
"bicing";"1282";"7";"2020-08-28T13:20:04.710245Z";"4681"
"bicing";"1387";"7";"2020-08-28T14:40:01.732658Z";"1711"
"bicing";"88";"7";"2020-08-27T21:45:01.807291Z";"1789"
"bicing";"175";"7";"2020-08-27T22:55:02.443089Z";"2433"
"bicing";"702";"7";"2020-08-28T05:45:01.800192Z";"1787"
"bicing";"912";"7";"2020-08-28T08:30:01.771699Z";"1762"
"bicing";"1046";"7";"2020-08-28T10:10:05.437914Z";"5432"
"bicing";"1095";"7";"2020-08-28T10:55:01.841122Z";"1780"
"bicing";"1381";"7";"2020-08-28T14:35:04.381139Z";"4329"
"bicing";"428";"7";"2020-08-28T02:10:03.855493Z";"3838"
"bicing";"1490";"7";"2020-08-28T16:00:02.017256Z";"2002"
"bicing";"1119";"7";"2020-08-28T11:10:06.843673Z";"6840"
"bicing";"1373";"7";"2020-08-28T14:30:01.694763Z";"1669"
"bicing";"920";"7";"2020-08-28T08:35:01.790526Z";"1763"
"bicing";"608";"7";"2020-08-28T04:30:03.61756Z";"3598"
"bicing";"1416";"7";"2020-08-28T15:00:01.971782Z";"1937"
"bicing";"340";"7";"2020-08-28T01:00:06.170528Z";"6154"
"bicing";"611";"7";"2020-08-28T04:35:01.68905Z";"1647"
"bicing";"377";"7";"2020-08-28T01:30:02.30962Z";"2304"
"bicing";"1366";"7";"2020-08-28T14:25:01.932062Z";"1906"
"bicing";"927";"7";"2020-08-28T08:40:01.772458Z";"1753"
"bicing";"360";"7";"2020-08-28T01:15:05.108244Z";"5071"
